cohort_year,investor_id,total_invested,avg_sip_amount,txn_count
2024,INV003915,472905,236452.5,2
2024,INV003916,1360318,136031.8,10
2024,INV003917,5765,2882.5,2
2024,INV003918,2255681,187973.41666666666,12
2024,INV003919,310861,77715.25,4
2024,INV003920,1319862,109988.5,12
2024,INV003921,3225,1612.5,2
2024,INV003922,1016464,338821.3333333333,3
2024,INV003924,53873,26936.5,2
2024,INV003925,440551,62935.857142857145,7
2024,INV003926,1252558,156569.75,8
2024,INV003927,189761,94880.5,2
2024,INV003928,425522,85104.4,5
2024,INV003929,546945,182315.0,3
2024,INV003930,406317,406317.0,1
2024,INV003931,743504,148700.8,5
2024,INV003932,40445,10111.25,4
2024,INV003933,8972,8972.0,1
2024,INV003934,664589,166147.25,4
2024,INV003935,401779,200889.5,2
2024,INV003936,1946104,162175.33333333334,12
2024,INV003937,931665,186333.0,5
2024,INV003938,1006945,91540.45454545454,11
2024,INV003939,17178,8589.0,2
2024,INV003940,1321595,110132.91666666667,12
2024,INV003941,371895,92973.75,4
2024,INV003942,732422,91552.75,8
2024,INV003943,394148,35831.63636363636,11
2024,INV003944,97814,48907.0,2
2024,INV003945,1094470,99497.27272727272,11
2024,INV003946,814585,90509.44444444444,9
2024,INV003947,781074,111582.0,7
2024,INV003948,637358,70817.55555555556,9
2024,INV003949,477806,95561.2,5
2024,INV003950,379239,75847.8,5
2024,INV003951,1176864,130762.66666666667,9
2024,INV003952,449116,49901.77777777778,9
2024,INV003953,142737,47579.0,3
2024,INV003954,167457,33491.4,5
2024,INV003955,13434,2686.8,5
2024,INV003956,714188,142837.6,5
2024,INV003957,1721306,156482.36363636365,11
2024,INV003958,1271693,105974.41666666667,12
2024,INV003959,326111,163055.5,2
2024,INV003960,527797,87966.16666666667,6
2024,INV003961,1355938,123267.09090909091,11
2024,INV003962,819322,74483.81818181818,11
2024,INV003963,17696,4424.0,4
2024,INV003964,880434,73369.5,12
2024,INV003965,7547,7547.0,1
2024,INV003966,558692,139673.0,4
2024,INV003967,812947,116135.28571428571,7
2024,INV003968,1192347,119234.7,10
2024,INV003969,9624,4812.0,2
2024,INV003970,1408523,140852.3,10
2024,INV003971,31623,7905.75,4
2024,INV003972,1000401,111155.66666666667,9
2024,INV003973,1124006,124889.55555555556,9
2024,INV003974,1118434,93202.83333333333,12
2024,INV003975,1048728,95338.90909090909,11
2024,INV003976,116716,23343.2,5
2024,INV003977,952898,119112.25,8
2024,INV003978,787646,78764.6,10
2024,INV003979,881940,73495.0,12
2024,INV003980,156943,39235.75,4
2024,INV003981,690352,69035.2,10
2024,INV003982,1191664,170237.7142857143,7
2024,INV003983,974186,243546.5,4
2024,INV003984,70321,23440.333333333332,3
2024,INV003985,153206,21886.571428571428,7
2024,INV003986,896839,128119.85714285714,7
2024,INV003987,558937,62104.11111111111,9
2024,INV003988,244804,122402.0,2
2024,INV003989,1482555,164728.33333333334,9
2024,INV003990,252542,84180.66666666667,3
2024,INV003991,9861,4930.5,2
2024,INV003992,205921,34320.166666666664,6
2024,INV003993,190848,38169.6,5
2024,INV003995,1088542,181423.66666666666,6
2024,INV003996,724424,80491.55555555556,9
2024,INV003997,883260,110407.5,8
2024,INV003998,350514,87628.5,4
2024,INV003999,231704,115852.0,2
2024,INV004000,25217,25217.0,1
2024,INV004001,658564,65856.4,10
2024,INV004002,781596,195399.0,4
2024,INV004003,1253306,139256.22222222222,9
2024,INV004004,752428,62702.333333333336,12
2024,INV004005,1371191,124653.72727272728,11
2024,INV004006,947553,94755.3,10
2024,INV004007,504038,56004.22222222222,9
2024,INV004008,437026,109256.5,4
2024,INV004009,814468,81446.8,10
2024,INV004010,279418,279418.0,1
2024,INV004011,1150886,164412.2857142857,7
2024,INV004012,10321,2064.2,5
2024,INV004014,610127,55466.09090909091,11
2024,INV004015,1681983,152907.54545454544,11
2024,INV004016,483221,96644.2,5
2024,INV004017,1125221,102292.81818181818,11
2024,INV004018,1142387,163198.14285714287,7
2024,INV004019,783745,97968.125,8
2024,INV004020,417,417.0,1
2024,INV004022,495790,165263.33333333334,3
2024,INV004023,135403,13540.3,10
2024,INV004024,1619728,134977.33333333334,12
2024,INV004025,657220,109536.66666666667,6
2024,INV004026,91979,13139.857142857143,7
2024,INV004027,880836,220209.0,4
2024,INV004028,1419221,141922.1,10
2024,INV004029,10542,10542.0,1
2024,INV004030,978260,122282.5,8
2024,INV004031,13703,6851.5,2
2024,INV004032,790132,98766.5,8
2024,INV004033,1814603,201622.55555555556,9
2024,INV004034,341077,170538.5,2
2024,INV004035,373062,93265.5,4
2024,INV004036,965414,160902.33333333334,6
2024,INV004037,896166,112020.75,8
2024,INV004038,1221885,101823.75,12
2024,INV004039,32828,16414.0,2
2024,INV004040,505628,72232.57142857143,7
2024,INV004041,545038,136259.5,4
2024,INV004042,864780,216195.0,4
2024,INV004043,587188,117437.6,5
2024,INV004044,763173,127195.5,6
2024,INV004045,273575,39082.142857142855,7
2024,INV004046,36574,12191.333333333334,3
2024,INV004047,250537,125268.5,2
2024,INV004048,339114,169557.0,2
2024,INV004049,1019101,92645.54545454546,11
2024,INV004050,732902,91612.75,8
2024,INV004051,1488118,148811.8,10
2024,INV004052,979750,139964.2857142857,7
2024,INV004053,289741,144870.5,2
2024,INV004054,910752,227688.0,4
2024,INV004055,544,544.0,1
2024,INV004056,254924,63731.0,4
2024,INV004057,158466,52822.0,3
2024,INV004058,342628,57104.666666666664,6
2024,INV004059,222209,74069.66666666667,3
2024,INV004060,200561,100280.5,2
2024,INV004061,496037,124009.25,4
2024,INV004062,592764,148191.0,4
2024,INV004063,1059126,88260.5,12
2024,INV004064,2485177,207098.08333333334,12
2024,INV004065,1093927,273481.75,4
2024,INV004066,1438671,143867.1,10
2024,INV004067,583733,72966.625,8
2024,INV004068,76846,25615.333333333332,3
2024,INV004069,778768,86529.77777777778,9
2024,INV004070,1046583,87215.25,12
2024,INV004071,726271,121045.16666666667,6
2024,INV004072,522978,261489.0,2
2024,INV004073,432216,61745.142857142855,7
2024,INV004074,46757,15585.666666666666,3
2024,INV004075,520435,74347.85714285714,7
2024,INV004076,398551,66425.16666666667,6
2024,INV004077,255753,63938.25,4
2024,INV004078,1469459,163273.22222222222,9
2024,INV004079,1030788,103078.8,10
2024,INV004080,1143023,142877.875,8
2024,INV004081,549055,137263.75,4
2024,INV004082,423498,105874.5,4
2024,INV004083,150949,75474.5,2
2024,INV004084,643554,91936.28571428571,7
2024,INV004085,641929,64192.9,10
2024,INV004086,296646,148323.0,2
2024,INV004087,352213,88053.25,4
2024,INV004088,509501,169833.66666666666,3
2024,INV004089,1214466,134940.66666666666,9
2024,INV004090,382465,76493.0,5
2024,INV004091,988186,89835.09090909091,11
2024,INV004092,276524,138262.0,2
2024,INV004094,498658,62332.25,8
2024,INV004095,236334,59083.5,4
2024,INV004096,1935335,175939.54545454544,11
2024,INV004097,240082,60020.5,4
2024,INV004098,660586,82573.25,8
2024,INV004099,1065272,106527.2,10
2024,INV004100,2016151,183286.45454545456,11
2024,INV004101,791523,263841.0,3
2024,INV004102,779125,111303.57142857143,7
2024,INV004103,524457,174819.0,3
2024,INV004104,1592553,176950.33333333334,9
2024,INV004105,247802,61950.5,4
2024,INV004106,127689,21281.5,6
2024,INV004107,460083,153361.0,3
2024,INV004108,819559,117079.85714285714,7
2024,INV004109,529643,75663.28571428571,7
2024,INV004110,661802,94543.14285714286,7
2024,INV004111,591688,197229.33333333334,3
2024,INV004112,678707,75411.88888888889,9
2024,INV004113,15112,7556.0,2
2024,INV004114,681896,97413.71428571429,7
2024,INV004115,343028,85757.0,4
2024,INV004116,373951,33995.545454545456,11
2024,INV004117,793668,132278.0,6
2024,INV004118,1193263,132584.77777777778,9
2024,INV004119,642060,80257.5,8
2024,INV004120,217571,43514.2,5
2024,INV004121,470488,117622.0,4
2024,INV004122,12345,6172.5,2
2024,INV004123,74440,12406.666666666666,6
2024,INV004124,1353537,135353.7,10
2024,INV004125,583352,48612.666666666664,12
2024,INV004126,337993,168996.5,2
2024,INV004127,726625,80736.11111111111,9
2024,INV004128,1439772,119981.0,12
2024,INV004129,8115,4057.5,2
2024,INV004130,1210143,172877.57142857142,7
2024,INV004131,459832,65690.28571428571,7
2024,INV004132,974203,162367.16666666666,6
2024,INV004133,400780,80156.0,5
2024,INV004134,284585,35573.125,8
2024,INV004135,639424,53285.333333333336,12
2024,INV004136,315913,315913.0,1
2024,INV004137,1784820,178482.0,10
2024,INV004138,1411109,141110.9,10
2024,INV004139,387683,96920.75,4
2024,INV004140,1273282,159160.25,8
2024,INV004141,138770,138770.0,1
2024,INV004142,986206,109578.44444444444,9
2024,INV004143,880081,88008.1,10
2024,INV004144,11072,5536.0,2
2024,INV004145,1737515,157955.9090909091,11
2024,INV004146,1183004,118300.4,10
2024,INV004147,625065,89295.0,7
2024,INV004148,1205487,133943.0,9
2024,INV004149,358700,51242.857142857145,7
2024,INV004150,726273,242091.0,3
2024,INV004151,1296768,108064.0,12
2024,INV004152,382666,54666.57142857143,7
2024,INV004153,720824,65529.454545454544,11
2024,INV004154,173527,14460.583333333334,12
2024,INV004155,8375,8375.0,1
2024,INV004156,2543,2543.0,1
2024,INV004157,980800,196160.0,5
2024,INV004158,2876,2876.0,1
2024,INV004159,213286,42657.2,5
2024,INV004160,318663,63732.6,5
2024,INV004161,796526,132754.33333333334,6
2024,INV004162,307639,61527.8,5
2024,INV004163,673778,96254.0,7
2024,INV004164,457903,152634.33333333334,3
2024,INV004165,875015,125002.14285714286,7
2024,INV004166,456225,114056.25,4
2024,INV004167,746356,248785.33333333334,3
2024,INV004168,164753,54917.666666666664,3
2024,INV004169,486532,97306.4,5
2024,INV004171,465203,116300.75,4
2024,INV004172,381069,38106.9,10
2024,INV004173,1603605,200450.625,8
2024,INV004174,1136510,126278.88888888889,9
2024,INV004175,89272,11159.0,8
2024,INV004176,480154,240077.0,2
2024,INV004177,341131,34113.1,10
2024,INV004178,18052,3610.4,5
2024,INV004179,1130578,113057.8,10
2024,INV004180,14248,7124.0,2
2024,INV004181,773918,96739.75,8
2024,INV004182,224353,74784.33333333333,3
2024,INV004183,8752,2188.0,4
2024,INV004184,1394816,139481.6,10
2024,INV004185,203460,33910.0,6
2024,INV004186,302014,100671.33333333333,3
2024,INV004187,14014,4671.333333333333,3
2024,INV004188,1092671,273167.75,4
2024,INV004189,328335,109445.0,3
2024,INV004190,709950,118325.0,6
2024,INV004191,686853,62441.181818181816,11
2024,INV004193,980800,196160.0,5
2024,INV004194,37391,12463.666666666666,3
2024,INV004195,539230,134807.5,4
2024,INV004196,851053,85105.3,10
2024,INV004197,395023,98755.75,4
2024,INV004198,1758,879.0,2
2024,INV004199,139933,19990.428571428572,7
2024,INV004200,444471,148157.0,3
2024,INV004201,1436307,205186.7142857143,7
2024,INV004202,91560,10173.333333333334,9
2024,INV004203,200636,20063.6,10
2024,INV004204,977889,139698.42857142858,7
2024,INV004205,704400,78266.66666666667,9
2024,INV004206,251407,125703.5,2
2024,INV004207,565336,113067.2,5
2024,INV004208,1079665,119962.77777777778,9
2024,INV004209,37818,18909.0,2
2024,INV004210,973856,162309.33333333334,6
2024,INV004211,138472,46157.333333333336,3
2024,INV004212,615013,68334.77777777778,9
2024,INV004214,62195,20731.666666666668,3
2024,INV004216,200762,25095.25,8
2024,INV004217,227144,75714.66666666667,3
2024,INV004219,518031,518031.0,1
2024,INV004220,162867,40716.75,4
2024,INV004221,237566,118783.0,2
2024,INV004222,355194,59199.0,6
2024,INV004223,1976215,164684.58333333334,12
2024,INV004224,595386,85055.14285714286,7
2024,INV004225,928665,116083.125,8
2024,INV004226,1981597,198159.7,10
2024,INV004228,700679,70067.9,10
2024,INV004229,14260,4753.333333333333,3
2024,INV004230,2356940,235694.0,10
2024,INV004231,1705357,142113.08333333334,12
2024,INV004232,1531317,127609.75,12
2024,INV004233,1329687,189955.2857142857,7
2024,INV004234,32313,16156.5,2
2024,INV004236,535623,178541.0,3
2024,INV004237,1205006,150625.75,8
2024,INV004238,663491,132698.2,5
2024,INV004239,409573,45508.11111111111,9
2024,INV004240,41358,8271.6,5
2024,INV004241,479295,39941.25,12
2024,INV004242,23053,11526.5,2
2024,INV004243,1200623,100051.91666666667,12
2024,INV004244,1014040,202808.0,5
2024,INV004245,199637,199637.0,1
2024,INV004246,1068696,97154.18181818182,11
2024,INV004247,889560,98840.0,9
2024,INV004248,620425,77553.125,8
2024,INV004249,749322,249774.0,3
2024,INV004250,1476055,246009.16666666666,6
2024,INV004251,21376,21376.0,1
2024,INV004252,823829,102978.625,8
2024,INV004253,352037,58672.833333333336,6
2024,INV004254,1594751,177194.55555555556,9
2024,INV004255,78364,39182.0,2
2024,INV004256,216214,54053.5,4
2024,INV004257,569390,94898.33333333333,6
2024,INV004258,464963,42269.36363636364,11
2024,INV004259,482060,120515.0,4
2024,INV004260,76688,38344.0,2
2024,INV004261,347634,69526.8,5
2024,INV004262,726533,121088.83333333333,6
2024,INV004263,419816,69969.33333333333,6
2024,INV004264,1433652,179206.5,8
2024,INV004265,709214,101316.28571428571,7
2024,INV004266,1528393,138944.81818181818,11
2024,INV004267,1718006,143167.16666666666,12
2024,INV004268,1200383,171483.2857142857,7
2024,INV004269,312905,156452.5,2
2024,INV004270,1203341,109394.63636363637,11
2024,INV004271,1732184,144348.66666666666,12
2024,INV004272,1158614,144826.75,8
2024,INV004273,474637,79106.16666666667,6
2024,INV004274,2186587,198780.63636363635,11
2024,INV004275,73996,36998.0,2
2024,INV004276,2182732,242525.77777777778,9
2024,INV004277,117954,23590.8,5
2024,INV004278,1610675,134222.91666666666,12
2024,INV004279,1009498,91772.54545454546,11
2024,INV004280,841755,120250.71428571429,7
2024,INV004281,1275263,115933.0,11
2024,INV004282,289518,28951.8,10
2024,INV004283,1354376,123125.09090909091,11
2024,INV004284,39896,13298.666666666666,3
2024,INV004285,381655,34695.90909090909,11
2024,INV004286,710514,236838.0,3
2024,INV004287,290533,36316.625,8
2024,INV004288,935752,77979.33333333333,12
2024,INV004289,183947,15328.916666666666,12
2024,INV004290,1730184,144182.0,12
2024,INV004291,891066,222766.5,4
2024,INV004292,152985,152985.0,1
2024,INV004293,315894,31589.4,10
2024,INV004294,1482584,185323.0,8
2024,INV004295,975463,81288.58333333333,12
2024,INV004296,1099344,99940.36363636363,11
2024,INV004297,1139601,94966.75,12
2024,INV004298,668324,83540.5,8
2024,INV004299,820216,74565.09090909091,11
2024,INV004300,611591,101931.83333333333,6
2024,INV004301,428754,107188.5,4
2024,INV004302,1188234,169747.7142857143,7
2024,INV004303,757357,108193.85714285714,7
2024,INV004304,528082,105616.4,5
2024,INV004305,675557,135111.4,5
2024,INV004306,1205767,120576.7,10
2024,INV004307,729313,104187.57142857143,7
2024,INV004308,518885,51888.5,10
2024,INV004309,17381,17381.0,1
2024,INV004310,657822,109637.0,6
2024,INV004311,961944,192388.8,5
2024,INV004312,449812,224906.0,2
2024,INV004313,422095,105523.75,4
2024,INV004314,984584,109398.22222222222,9
2024,INV004315,233438,116719.0,2
2024,INV004316,965077,120634.625,8
2024,INV004317,241685,120842.5,2
2024,INV004318,193975,21552.777777777777,9
2024,INV004319,482270,40189.166666666664,12
2024,INV004320,390607,65101.166666666664,6
2024,INV004321,791546,71958.72727272728,11
2024,INV004322,611483,101913.83333333333,6
2024,INV004324,1023185,85265.41666666667,12
2024,INV004326,421977,35164.75,12
2024,INV004328,196420,49105.0,4
2024,INV004329,661546,110257.66666666667,6
2024,INV004330,314594,78648.5,4
2024,INV004331,134869,67434.5,2
2024,INV004332,803284,73025.81818181818,11
2024,INV004333,892917,127559.57142857143,7
2024,INV004334,705738,117623.0,6
2024,INV004335,413665,45962.77777777778,9
2024,INV004336,674265,96323.57142857143,7
2024,INV004337,1668017,278002.8333333333,6
2024,INV004338,519771,43314.25,12
2024,INV004339,1256799,139644.33333333334,9
2024,INV004340,964485,107165.0,9
2024,INV004341,624464,78058.0,8
2024,INV004342,431099,71849.83333333333,6
2024,INV004343,1681957,140163.08333333334,12
2024,INV004344,1593588,398397.0,4
2024,INV004345,1593534,132794.5,12
2024,INV004346,833777,138962.83333333334,6
2024,INV004347,1034095,129261.875,8
2024,INV004348,983251,89386.45454545454,11
2024,INV004349,1242203,112927.54545454546,11
2024,INV004350,280018,56003.6,5
2024,INV004351,87073,29024.333333333332,3
2024,INV004352,289406,48234.333333333336,6
2024,INV004353,467624,51958.22222222222,9
2024,INV004354,454252,75708.66666666667,6
2024,INV004355,378928,189464.0,2
2024,INV004356,1186724,118672.4,10
2024,INV004357,523950,52395.0,10
2024,INV004358,974853,81237.75,12
2024,INV004359,1211659,242331.8,5
2024,INV004360,1177476,130830.66666666667,9
2024,INV004361,899317,89931.7,10
2024,INV004362,1324874,120443.09090909091,11
2024,INV004363,1515632,151563.2,10
2024,INV004364,1273821,127382.1,10
2024,INV004365,1569977,130831.41666666667,12
2024,INV004366,839938,104992.25,8
2024,INV004367,219613,31373.285714285714,7
2024,INV004368,155074,25845.666666666668,6
2024,INV004369,1254711,139412.33333333334,9
2024,INV004370,794015,264671.6666666667,3
2024,INV004371,590062,147515.5,4
2024,INV004372,914553,76212.75,12
2024,INV004374,1650253,165025.3,10
2024,INV004375,652518,108753.0,6
2024,INV004376,2187828,182319.0,12
2024,INV004377,319309,63861.8,5
2024,INV004378,1262031,180290.14285714287,7
2024,INV004379,1116637,139579.625,8
2024,INV004380,548632,91438.66666666667,6
2024,INV004381,511801,73114.42857142857,7
2024,INV004382,7866,3933.0,2
2024,INV004383,8302,8302.0,1
2024,INV004384,1498088,166454.22222222222,9
2024,INV004385,53072,53072.0,1
2024,INV004386,354897,118299.0,3
2024,INV004387,660532,165133.0,4
2024,INV004388,2104186,175348.83333333334,12
2024,INV004389,636616,212205.33333333334,3
2024,INV004390,942735,235683.75,4
2024,INV004391,511822,73117.42857142857,7
2024,INV004392,701199,70119.9,10
2024,INV004393,1253163,179023.2857142857,7
2024,INV004394,133413,33353.25,4
2024,INV004397,210482,210482.0,1
2024,INV004398,923978,153996.33333333334,6
2024,INV004399,757420,252473.33333333334,3
2024,INV004400,1421229,129202.63636363637,11
2024,INV004401,408970,45441.11111111111,9
2024,INV004402,259333,86444.33333333333,3
2024,INV004403,1357980,135798.0,10
2024,INV004404,700162,175040.5,4
2024,INV004405,496031,496031.0,1
2024,INV004406,121967,40655.666666666664,3
2024,INV004407,702691,100384.42857142857,7
2024,INV004408,1171482,167354.57142857142,7
2024,INV004409,80706,80706.0,1
2024,INV004410,484344,40362.0,12
2024,INV004411,1077719,119746.55555555556,9
2024,INV004412,143230,17903.75,8
2024,INV004413,847375,77034.09090909091,11
2024,INV004414,524610,52461.0,10
2024,INV004415,250610,83536.66666666667,3
2024,INV004416,4257,4257.0,1
2024,INV004417,753491,188372.75,4
2024,INV004418,485635,69376.42857142857,7
2024,INV004419,929353,309784.3333333333,3
2024,INV004420,68654,13730.8,5
2024,INV004421,438018,48668.666666666664,9
2024,INV004422,408380,204190.0,2
2024,INV004423,392760,196380.0,2
2024,INV004424,7861,3930.5,2
2024,INV004425,259754,64938.5,4
2024,INV004426,110356,27589.0,4
2024,INV004427,342958,28579.833333333332,12
2024,INV004428,1181844,107440.36363636363,11
2024,INV004429,247304,123652.0,2
2024,INV004430,63225,31612.5,2
2024,INV004431,35842,35842.0,1
2024,INV004432,678369,226123.0,3
2024,INV004433,245358,122679.0,2
2024,INV004434,1582842,131903.5,12
2024,INV004435,614221,153555.25,4
2024,INV004436,1055410,131926.25,8
2024,INV004437,2093417,261677.125,8
2024,INV004438,24578,12289.0,2
2024,INV004439,662448,110408.0,6
2024,INV004440,358808,59801.333333333336,6
2024,INV004441,62582,12516.4,5
2024,INV004442,2000820,181892.72727272726,11
2024,INV004443,1919828,174529.81818181818,11
2024,INV004444,558647,186215.66666666666,3
2024,INV004445,1017751,169625.16666666666,6
2024,INV004446,812785,73889.54545454546,11
2024,INV004447,1029931,102993.1,10
2024,INV004448,922285,115285.625,8
2024,INV004449,14561,3640.25,4
2024,INV004450,1699827,141652.25,12
2024,INV004451,243754,30469.25,8
2024,INV004452,1374073,124915.72727272728,11
2024,INV004453,718456,143691.2,5
2024,INV004454,1808336,164394.18181818182,11
2024,INV004455,1998798,166566.5,12
2024,INV004456,49102,24551.0,2
2024,INV004457,1630499,148227.18181818182,11
2024,INV004458,1393899,232316.5,6
2024,INV004459,841499,76499.90909090909,11
2024,INV004460,422217,38383.36363636364,11
2024,INV004461,1445017,160557.44444444444,9
2024,INV004462,57249,19083.0,3
2024,INV004463,1115800,111580.0,10
2024,INV004464,623631,77953.875,8
2024,INV004465,816324,74211.27272727272,11
2024,INV004466,1733174,173317.4,10
2024,INV004467,834394,104299.25,8
2024,INV004468,552875,61430.555555555555,9
2024,INV004469,206958,68986.0,3
2024,INV004471,20376,5094.0,4
2024,INV004472,883740,80340.0,11
2024,INV004473,553762,55376.2,10
2024,INV004474,374111,53444.42857142857,7
2024,INV004475,954423,86765.72727272728,11
2024,INV004476,714123,79347.0,9
2024,INV004477,628769,62876.9,10
2024,INV004478,937295,312431.6666666667,3
2024,INV004479,126983,25396.6,5
2024,INV004480,2048,2048.0,1
2024,INV004481,1069905,118878.33333333333,9
2024,INV004482,1080314,135039.25,8
2024,INV004483,997574,166262.33333333334,6
2024,INV004484,1187083,118708.3,10
2024,INV004485,449117,89823.4,5
2024,INV004486,1010601,168433.5,6
2024,INV004487,1599960,228565.7142857143,7
2024,INV004488,47070,9414.0,5
2024,INV004489,585919,117183.8,5
2024,INV004490,327362,65472.4,5
2024,INV004491,908386,181677.2,5
2024,INV004492,555512,79358.85714285714,7
2024,INV004493,1847054,167914.0,11
2024,INV004494,270632,67658.0,4
2024,INV004495,915072,114384.0,8
2024,INV004496,1753950,159450.0,11
2024,INV004497,1695293,141274.41666666666,12
2024,INV004498,482390,68912.85714285714,7
2024,INV004499,451088,451088.0,1
2024,INV004500,1253486,250697.2,5
2024,INV004501,63824,31912.0,2
2024,INV004502,1153295,104845.0,11
2024,INV004503,39450,19725.0,2
2024,INV004504,916987,91698.7,10
2024,INV004505,1213997,110363.36363636363,11
2024,INV004506,611072,122214.4,5
2024,INV004507,2116,2116.0,1
2024,INV004508,1661712,151064.72727272726,11
2024,INV004509,525655,87609.16666666667,6
2024,INV004510,1478126,211160.85714285713,7
2024,INV004511,191143,27306.14285714286,7
2024,INV004513,1529551,152955.1,10
2024,INV004514,408857,68142.83333333333,6
2024,INV004515,1254594,156824.25,8
2024,INV004516,419462,83892.4,5
2024,INV004517,819629,102453.625,8
2024,INV004518,378413,54059.0,7
2024,INV004519,1319572,188510.2857142857,7
2024,INV004520,825770,117967.14285714286,7
2024,INV004521,1496071,124672.58333333333,12
2024,INV004522,1418283,236380.5,6
2024,INV004523,1131920,113192.0,10
2024,INV004524,753265,188316.25,4
2024,INV004525,749764,187441.0,4
2024,INV004526,1197242,119724.2,10
2024,INV004527,1079597,119955.22222222222,9
2024,INV004528,138706,19815.14285714286,7
2024,INV004529,965533,120691.625,8
2024,INV004530,562405,140601.25,4
2024,INV004531,548416,54841.6,10
2024,INV004533,431626,53953.25,8
2024,INV004534,601022,66780.22222222222,9
2024,INV004535,43363,21681.5,2
2024,INV004536,77635,38817.5,2
2024,INV004537,533928,133482.0,4
2024,INV004538,3436,3436.0,1
2024,INV004539,780682,195170.5,4
2024,INV004540,1559804,129983.66666666667,12
2024,INV004541,2645,2645.0,1
2024,INV004542,1432222,130202.0,11
2024,INV004543,95022,31674.0,3
2024,INV004544,1706696,189632.88888888888,9
2024,INV004545,1006077,143725.2857142857,7
2024,INV004546,96956,19391.2,5
2024,INV004547,1820145,165467.72727272726,11
2024,INV004548,1061900,176983.33333333334,6
2024,INV004549,86528,14421.333333333334,6
2024,INV004550,284417,284417.0,1
2024,INV004551,1216353,135150.33333333334,9
2024,INV004552,214341,107170.5,2
2024,INV004553,1250883,138987.0,9
2024,INV004554,943211,235802.75,4
2024,INV004555,392122,39212.2,10
2024,INV004556,295967,147983.5,2
2024,INV004557,203164,40632.8,5
2024,INV004558,639125,159781.25,4
2024,INV004559,795341,265113.6666666667,3
2024,INV004560,213520,21352.0,10
2024,INV004561,11520,3840.0,3
2024,INV004562,1174298,130477.55555555556,9
2024,INV004563,1009125,100912.5,10
2024,INV004564,107377,53688.5,2
2024,INV004565,1815703,259386.14285714287,7
2024,INV004566,446712,89342.4,5
2024,INV004567,716596,102370.85714285714,7
2024,INV004568,662519,132503.8,5
2024,INV004569,848167,282722.3333333333,3
2024,INV004570,49396,16465.333333333332,3
2024,INV004571,330657,330657.0,1
2024,INV004572,16694,16694.0,1
2024,INV004573,28264,5652.8,5
2024,INV004574,921702,76808.5,12
2024,INV004575,472040,157346.66666666666,3
2024,INV004576,609972,76246.5,8
2024,INV004577,58369,58369.0,1
2024,INV004578,661761,110293.5,6
2024,INV004579,530141,48194.63636363636,11
2024,INV004580,5856,5856.0,1
2024,INV004581,272081,30231.222222222223,9
2024,INV004582,2000509,181864.45454545456,11
2024,INV004583,1161551,165935.85714285713,7
2024,INV004584,1609588,178843.11111111112,9
2024,INV004585,211447,42289.4,5
2024,INV004586,233100,116550.0,2
2024,INV004587,2059023,294146.14285714284,7
2024,INV004588,600160,200053.33333333334,3
2024,INV004589,1207302,120730.2,10
2024,INV004590,421829,210914.5,2
2024,INV004591,1951005,216778.33333333334,9
2024,INV004592,606640,67404.44444444444,9
2024,INV004593,1494323,135847.54545454544,11
2024,INV004594,1392851,116070.91666666667,12
2024,INV004595,878756,97639.55555555556,9
2024,INV004596,214856,42971.2,5
2024,INV004597,11959,11959.0,1
2024,INV004598,1679058,139921.5,12
2024,INV004599,593442,197814.0,3
2024,INV004600,1378135,125285.0,11
2024,INV004601,1022856,255714.0,4
2024,INV004602,326765,27230.416666666668,12
2024,INV004604,36401,7280.2,5
2024,INV004605,2882975,262088.63636363635,11
2024,INV004606,834714,104339.25,8
2024,INV004607,354226,39358.444444444445,9
2024,INV004608,693042,69304.2,10
2024,INV004609,160014,26669.0,6
2024,INV004610,867914,289304.6666666667,3
2024,INV004611,979348,89031.63636363637,11
2024,INV004612,330658,165329.0,2
2024,INV004614,731020,81224.44444444444,9
2024,INV004615,1579,789.5,2
2024,INV004616,732519,91564.875,8
2024,INV004617,793775,66147.91666666667,12
2024,INV004618,152275,76137.5,2
2024,INV004619,1420122,142012.2,10
2024,INV004620,3860,1930.0,2
2024,INV004621,888515,74042.91666666667,12
2024,INV004622,318000,63600.0,5
2024,INV004623,706095,117682.5,6
2024,INV004624,2564,2564.0,1
2024,INV004625,973283,88480.27272727272,11
2024,INV004626,1080856,180142.66666666666,6
2024,INV004627,902577,100286.33333333333,9
2024,INV004629,1382676,115223.0,12
2024,INV004630,360089,30007.416666666668,12
2024,INV004631,533673,48515.72727272727,11
2024,INV004632,261324,52264.8,5
2024,INV004633,1255819,104651.58333333333,12
2024,INV004634,515733,85955.5,6
2024,INV004635,418031,46447.88888888889,9
2024,INV004636,1149651,104513.72727272728,11
2024,INV004637,469385,117346.25,4
2024,INV004638,950906,86446.0,11
2024,INV004639,1856350,232043.75,8
2024,INV004640,1331991,121090.09090909091,11
2024,INV004641,799766,79976.6,10
2024,INV004642,361161,51594.42857142857,7
2024,INV004643,1363962,151551.33333333334,9
2024,INV004644,915403,183080.6,5
2024,INV004645,418325,139441.66666666666,3
2024,INV004646,491186,54576.22222222222,9
2024,INV004647,485138,53904.22222222222,9
2024,INV004648,833601,119085.85714285714,7
2024,INV004649,549973,137493.25,4
2024,INV004650,958629,95862.9,10
2024,INV004651,1587879,158787.9,10
2024,INV004652,312077,104025.66666666667,3
2024,INV004653,2005609,250701.125,8
2024,INV004654,917603,114700.375,8
2024,INV004655,768613,96076.625,8
